"DOY_int";"";"";"";"i";"j";"k"
"271.177083333333";"271";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"271.1875";"271";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"271.239583333333";"271";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"271.25";"271";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"271.260416666667";"271";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"271.270833333333";"271";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"281.510416666667";"281";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"304";"304";"4707";"0";"SIL_90_14.csv";"1991";"PcAb1"
"91";"91";"305";"0";"SIL_90_14.csv";"1992";"PcAb1"
"134.770833333333";"134";"305";"0";"SIL_90_14.csv";"1992";"PcAb1"
"134.770833333333";"134";"307.5000119999";"423.999424004462";"SIL_90_14.csv";"1992";"PcAb1"
"134.802083333333";"134";"320.74999400004";"408.000360005";"SIL_90_14.csv";"1992";"PcAb1"
"134.84375";"134";"337.750009000256";"359.999711991812";"SIL_90_14.csv";"1992";"PcAb1"
"134.875";"134";"349";"336.001151990742";"SIL_90_14.csv";"1992";"PcAb1"
"134.885416666667";"134";"352.5000119999";"335.999232006085";"SIL_90_14.csv";"1992";"PcAb1"
"134.916666666667";"134";"362.999988000091";"272.000767993915";"SIL_90_14.csv";"1992";"PcAb1"
"134.947916666667";"134";"371.5000119999";"263.999424004662";"SIL_90_14.csv";"1992";"PcAb1"
"134.96875";"134";"377";"240.000000000218";"SIL_90_14.csv";"1992";"PcAb1"
"134.989583333333";"134";"382";"191.999999999651";"SIL_90_14.csv";"1992";"PcAb1"
"135";"135";"384";"168.000575995371";"SIL_90_14.csv";"1992";"PcAb1"
"135.020833333333";"135";"387.5000119999";"143.999616003188";"SIL_90_14.csv";"1992";"PcAb1"
"135.052083333333";"135";"392";"98.3606519606839";"SIL_90_14.csv";"1992";"PcAb1"
"138.229166666667";"138";"704.499988000091";"72.0005759956221";"SIL_90_14.csv";"1992";"PcAb1"
"138.25";"138";"706";"72.0005759952837";"SIL_90_14.csv";"1992";"PcAb1"
"138.270833333333";"138";"707.5000119999";"70.8411860663232";"SIL_90_14.csv";"1992";"PcAb1"
"156.177083333333";"156";"1976";"64";"SIL_90_14.csv";"1992";"PcAb1"
"156.208333333333";"156";"1978";"64";"SIL_90_14.csv";"1992";"PcAb1"
"156.270833333333";"156";"1982";"57.5999999999895";"SIL_90_14.csv";"1992";"PcAb1"
"156.322916666667";"156";"1985";"53.7931034482754";"SIL_90_14.csv";"1992";"PcAb1"
"157.53125";"157";"2050";"50.2526449185053";"SIL_90_14.csv";"1992";"PcAb1"
"222.427083333333";"222";"5311.1872691905";"0";"SIL_90_14.csv";"1992";"PcAb1"
"303.333333333333";"303";"5311.1872691905";"0";"SIL_90_14.csv";"1992";"PcAb1"
"303.46875";"303";"5311.1872691905";"0";"SIL_90_14.csv";"1992";"PcAb1"
"303.489583333333";"303";"5311.1872691905";"0";"SIL_90_14.csv";"1992";"PcAb1"
"304";"304";"5311.1872691905";"0";"SIL_90_14.csv";"1992";"PcAb1"
"140";"140";"0";"0";"SIL_90_14.csv";"1993";"PcAb1"
"140.010416666667";"140";"0";"0";"SIL_90_14.csv";"1993";"PcAb1"
"140.010416666667";"140";"2";"214.909090908835";"SIL_90_14.csv";"1993";"PcAb1"
"140.239583333333";"140";"51.2499999999454";"170.608695652291";"SIL_90_14.csv";"1993";"PcAb1"
"140.71875";"140";"133";"144.000000000033";"SIL_90_14.csv";"1993";"PcAb1"
"140.760416666667";"140";"139";"143.999999999935";"SIL_90_14.csv";"1993";"PcAb1"
"140.78125";"140";"142";"112";"SIL_90_14.csv";"1993";"PcAb1"
"140.8125";"140";"145.5";"112";"SIL_90_14.csv";"1993";"PcAb1"
"140.90625";"140";"156";"89.3793103448248";"SIL_90_14.csv";"1993";"PcAb1"
"141.208333333333";"141";"183";"80";"SIL_90_14.csv";"1993";"PcAb1"
"141.270833333333";"141";"188";"72.0000000000164";"SIL_90_14.csv";"1993";"PcAb1"
"141.3125";"141";"191";"71.9999999999918";"SIL_90_14.csv";"1993";"PcAb1"
"141.395833333333";"141";"197";"62.291054739653";"SIL_90_14.csv";"1993";"PcAb1"
"149.197916666667";"149";"683";"61.0603829160591";"SIL_90_14.csv";"1993";"PcAb1"
"163.34375";"163";"1546.75000000009";"53.9999999979168";"SIL_90_14.csv";"1993";"PcAb1"
"163.385416666667";"163";"1549";"48";"SIL_90_14.csv";"1993";"PcAb1"
"163.447916666667";"163";"1552";"43.5236427320563";"SIL_90_14.csv";"1993";"PcAb1"
"175.34375";"175";"2069.75000000009";"43.1999999983393";"SIL_90_14.csv";"1993";"PcAb1"
"175.395833333333";"175";"2072";"42.3553648068669";"SIL_90_14.csv";"1993";"PcAb1"
"187.53125";"187";"2586";"41.2321041214752";"SIL_90_14.csv";"1993";"PcAb1"
"192.333333333333";"192";"2784";"37.963636363744";"SIL_90_14.csv";"1993";"PcAb1"
"193.479166666667";"193";"2827.50000000012";"32.5479452052311";"SIL_90_14.csv";"1993";"PcAb1"
"194.239583333333";"194";"2852.24999999993";"28.8184143222586";"SIL_90_14.csv";"1993";"PcAb1"
"202.385416666667";"202";"3087";"28.4920923206575";"SIL_90_14.csv";"1993";"PcAb1"
"221.395833333333";"221";"3628.64654672083";"24.9973338891219";"SIL_90_14.csv";"1993";"PcAb1"
"237.291666666667";"237";"4026";"12.0965147453083";"SIL_90_14.csv";"1993";"PcAb1"
"241.177083333333";"241";"4073";"6.93823915900131";"SIL_90_14.csv";"1993";"PcAb1"
"249.104166666667";"249";"4128";"2.12598425196851";"SIL_90_14.csv";"1993";"PcAb1"
"270.270833333333";"270";"4173";"0";"SIL_90_14.csv";"1993";"PcAb1"
"270.302083333333";"270";"4173";"0";"SIL_90_14.csv";"1993";"PcAb1"
"289.197916666667";"289";"4173";"0";"SIL_90_14.csv";"1993";"PcAb1"
"291";"291";"4173";"0";"SIL_90_14.csv";"1993";"PcAb1"
"118";"118";"204";"0";"SIL_90_14.csv";"1994";"PcAb1"
"138.354166666667";"138";"204";"0";"SIL_90_14.csv";"1994";"PcAb1"
"138.354166666667";"138";"205.999999999902";"234.666666668195";"SIL_90_14.csv";"1994";"PcAb1"
"138.447916666667";"138";"228.000000000045";"192.000000000044";"SIL_90_14.csv";"1994";"PcAb1"
"138.458333333333";"138";"230.000000000049";"191.999999993102";"SIL_90_14.csv";"1994";"PcAb1"
"138.479166666667";"138";"233.999999999902";"181.894736842357";"SIL_90_14.csv";"1994";"PcAb1"
"138.677083333333";"138";"269.999999999955";"168.000000003394";"SIL_90_14.csv";"1994";"PcAb1"
"138.697916666667";"138";"273.500000000023";"163.199999999538";"SIL_90_14.csv";"1994";"PcAb1"
"138.75";"138";"282";"144.000000002292";"SIL_90_14.csv";"1994";"PcAb1"
"138.760416666667";"138";"283.500000000023";"144.000000002292";"SIL_90_14.csv";"1994";"PcAb1"
"138.770833333333";"138";"285.000000000049";"143.999999993059";"SIL_90_14.csv";"1994";"PcAb1"
"138.791666666667";"138";"287.999999999902";"122.666666667955";"SIL_90_14.csv";"1994";"PcAb1"
"138.885416666667";"138";"299.500000000023";"108.00000000018";"SIL_90_14.csv";"1994";"PcAb1"
"139.010416666667";"139";"313.000000000045";"104.727272726871";"SIL_90_14.csv";"1994";"PcAb1"
"139.125";"139";"325";"96.0000000000873";"SIL_90_14.csv";"1994";"PcAb1"
"139.135416666667";"139";"326";"95.9999999999563";"SIL_90_14.csv";"1994";"PcAb1"
"139.15625";"139";"328";"84";"SIL_90_14.csv";"1994";"PcAb1"
"139.28125";"139";"338.5";"66.4701136780345";"SIL_90_14.csv";"1994";"PcAb1"
"224.5";"224";"6003";"48.0000000000437";"SIL_90_14.csv";"1994";"PcAb1"
"224.520833333333";"224";"6004";"33.8823529411747";"SIL_90_14.csv";"1994";"PcAb1"
"224.697916666667";"224";"6010";"25.6341789052069";"SIL_90_14.csv";"1994";"PcAb1"
"232.5";"232";"6210";"21.2549842602305";"SIL_90_14.csv";"1994";"PcAb1"
"252.354166666667";"252";"6631.99999999999";"4.71676300578388";"SIL_90_14.csv";"1994";"PcAb1"
"261.364583333333";"261";"6674.50000000002";"0.678132678131231";"SIL_90_14.csv";"1994";"PcAb1"
"278.322916666667";"278";"6686";"0";"SIL_90_14.csv";"1994";"PcAb1"
"304";"304";"6686";"0";"SIL_90_14.csv";"1994";"PcAb1"
"137";"137";"0";"0";"SIL_90_14.csv";"1994";"PcAb2"
"137.010416666667";"137";"0";"0";"SIL_90_14.csv";"1994";"PcAb2"
"137.010416666667";"137";"1";"299.999999999966";"SIL_90_14.csv";"1994";"PcAb2"
"137.09375";"137";"26";"287.999999990832";"SIL_90_14.csv";"1994";"PcAb2"
"137.104166666667";"137";"28.9999999999018";"208.000000003864";"SIL_90_14.csv";"1994";"PcAb2"
"137.135416666667";"137";"35.5000000000225";"106.18181818161";"SIL_90_14.csv";"1994";"PcAb2"
"137.479166666667";"137";"71.9999999999509";"96.0000000088621";"SIL_90_14.csv";"1994";"PcAb2"
"137.489583333333";"137";"73.000000000045";"71.3248250308663";"SIL_90_14.csv";"1994";"PcAb2"
"213.395833333333";"213";"5486.99999999924";"46.4152910513179";"SIL_90_14.csv";"1994";"PcAb2"
"225.385416666667";"225";"6043.49999999993";"19.3832599118968";"SIL_90_14.csv";"1994";"PcAb2"
"232.479166666667";"232";"6180.99999999995";"13.5849056603796";"SIL_90_14.csv";"1994";"PcAb2"
"252.354166666667";"252";"6451";"5.24829157175448";"SIL_90_14.csv";"1994";"PcAb2"
"261.5";"261";"6499";"0";"SIL_90_14.csv";"1994";"PcAb2"
"278.489583333333";"278";"6499";"0";"SIL_90_14.csv";"1994";"PcAb2"
"304";"304";"6499";"0";"SIL_90_14.csv";"1994";"PcAb2"
"137";"137";"22.9999999999018";"0";"SIL_90_14.csv";"1994";"PcAb3"
"138.447916666667";"138";"22.9999999999018";"0";"SIL_90_14.csv";"1994";"PcAb3"
"138.447916666667";"138";"28.9999999999918";"287.999999986117";"SIL_90_14.csv";"1994";"PcAb3"
"138.458333333333";"138";"31.9999999998527";"96.0000000007858";"SIL_90_14.csv";"1994";"PcAb3"
"138.520833333333";"138";"37.9999999999018";"96.0000000000218";"SIL_90_14.csv";"1994";"PcAb3"
"138.5625";"138";"41.9999999999018";"81.8823529411765";"SIL_90_14.csv";"1994";"PcAb3"
"139.09375";"139";"85.4999999999018";"81.6000000000074";"SIL_90_14.csv";"1994";"PcAb3"
"139.197916666667";"139";"93.9999999999018";"79.6248771584891";"SIL_90_14.csv";"1994";"PcAb3"
"213.395833333333";"213";"6001.99999999905";"64.8376963351539";"SIL_90_14.csv";"1994";"PcAb3"
"225.333333333333";"225";"6775.99999999995";"47.9999999989086";"SIL_90_14.csv";"1994";"PcAb3"
"225.375";"225";"6777.9999999999";"40.3988269794584";"SIL_90_14.csv";"1994";"PcAb3"
"232.479166666667";"232";"7064.9999999998";"25.0543933054398";"SIL_90_14.csv";"1994";"PcAb3"
"252.395833333333";"252";"7563.99999999981";"3.29896907217485";"SIL_90_14.csv";"1994";"PcAb3"
"261.489583333333";"261";"7593.9999999999";"2.51058530510585";"SIL_90_14.csv";"1994";"PcAb3"
"278.21875";"278";"7635.9999999999";"0";"SIL_90_14.csv";"1994";"PcAb3"
"303.864583333333";"303";"7635.9999999999";"0";"SIL_90_14.csv";"1994";"PcAb3"
"304";"304";"7635.9999999999";"0";"SIL_90_14.csv";"1994";"PcAb3"
"145";"145";"52.9999999999509";"0";"SIL_90_14.csv";"1994";"PcAb4"
"147.104166666667";"147";"52.9999999999509";"0";"SIL_90_14.csv";"1994";"PcAb4"
"147.104166666667";"147";"53.9032258064079";"126.967741935472";"SIL_90_14.csv";"1994";"PcAb4"
"147.65625";"147";"123.999999999951";"38.0774077407741";"SIL_90_14.csv";"1994";"PcAb4"
"182.375";"182";"1445.99999999995";"34.4806201550388";"SIL_90_14.csv";"1994";"PcAb4"
"190.4375";"190";"1723.99999999995";"32.1106309420917";"SIL_90_14.csv";"1994";"PcAb4"
"202.489583333333";"202";"2110.99999999995";"19.8515837104072";"SIL_90_14.csv";"1994";"PcAb4"
"225.510416666667";"225";"2567.99999999995";"13.7142857142875";"SIL_90_14.csv";"1994";"PcAb4"
"225.583333333333";"225";"2568.99999999995";"10.6071564311027";"SIL_90_14.csv";"1994";"PcAb4"
"232.5625";"232";"2643.02911259202";"4.54479312211897";"SIL_90_14.csv";"1994";"PcAb4"
"262.260416666667";"262";"2777.99999999995";"0";"SIL_90_14.csv";"1994";"PcAb4"
"278.677083333333";"278";"2777.99999999995";"0";"SIL_90_14.csv";"1994";"PcAb4"
"304";"304";"2777.99999999995";"0";"SIL_90_14.csv";"1994";"PcAb4"
"145";"145";"37";"0";"SIL_90_14.csv";"1994";"FaSy1"
"151.4375";"151";"37";"0";"SIL_90_14.csv";"1994";"FaSy1"
"151.4375";"151";"39";"240.000000002379";"SIL_90_14.csv";"1994";"FaSy1"
"151.447916666667";"151";"41.5000000000225";"144.000000007007";"SIL_90_14.csv";"1994";"FaSy1"
"151.458333333333";"151";"43.0000000000982";"143.999999997675";"SIL_90_14.csv";"1994";"FaSy1"
"151.5";"151";"49";"129.391304347821";"SIL_90_14.csv";"1994";"FaSy1"
"151.739583333333";"151";"80";"96.0000000000873";"SIL_90_14.csv";"1994";"FaSy1"
"151.75";"151";"81";"96";"SIL_90_14.csv";"1994";"FaSy1"
"151.78125";"151";"84";"57.5999999990466";"SIL_90_14.csv";"1994";"FaSy1"
"151.833333333333";"151";"86.9999999999509";"19.8095238095488";"SIL_90_14.csv";"1994";"FaSy1"
"153.802083333333";"153";"126";"13.7005988023939";"SIL_90_14.csv";"1994";"FaSy1"
"195.552083333333";"195";"697.999999999947";"11.893805309757";"SIL_90_14.csv";"1994";"FaSy1"
"197.90625";"197";"726";"8.01076716015891";"SIL_90_14.csv";"1994";"FaSy1"
"205.645833333333";"205";"787.99999999998";"1.54241645244038";"SIL_90_14.csv";"1994";"FaSy1"
"221.854166666667";"221";"812.999999999951";"0.551724137958131";"SIL_90_14.csv";"1994";"FaSy1"
"223.666666666667";"223";"814";"0.48992747784214";"SIL_90_14.csv";"1994";"FaSy1"
"262.447916666667";"262";"833.000000000065";"0";"SIL_90_14.csv";"1994";"FaSy1"
"287.739583333333";"287";"833.000000000065";"0";"SIL_90_14.csv";"1994";"FaSy1"
"293.75";"293";"833.000000000065";"0";"SIL_90_14.csv";"1994";"FaSy1"
"302.34375";"302";"833.000000000065";"0";"SIL_90_14.csv";"1994";"FaSy1"
"302.708333333333";"302";"833.000000000065";"0";"SIL_90_14.csv";"1994";"FaSy1"
"304";"304";"833.000000000065";"0";"SIL_90_14.csv";"1994";"FaSy1"
"145";"145";"32.5";"0";"SIL_90_14.csv";"1994";"FaSy2"
"149.614583333333";"149";"32.5";"0";"SIL_90_14.csv";"1994";"FaSy2"
"149.614583333333";"149";"35.499999999955";"480.000000004758";"SIL_90_14.csv";"1994";"FaSy2"
"149.625";"149";"40.5";"213.818181817968";"SIL_90_14.csv";"1994";"FaSy2"
"149.739583333333";"149";"64.9999999999775";"48.0000000007203";"SIL_90_14.csv";"1994";"FaSy2"
"149.770833333333";"149";"66.5";"48.0000000000109";"SIL_90_14.csv";"1994";"FaSy2"
"149.8125";"149";"68.5";"36.7012561441835";"SIL_90_14.csv";"1994";"FaSy2"
"187.958333333333";"187";"1468.5";"32.8421052631579";"SIL_90_14.csv";"1994";"FaSy2"
"199.833333333333";"199";"1858.5";"32";"SIL_90_14.csv";"1994";"FaSy2"
"199.927083333333";"199";"1861.5";"21.5108834827144";"SIL_90_14.csv";"1994";"FaSy2"
"208.0625";"208";"2036.5";"20.7022900763359";"SIL_90_14.csv";"1994";"FaSy2"
"213.520833333333";"213";"2149.5";"17.4545454545387";"SIL_90_14.csv";"1994";"FaSy2"
"220.854166666667";"220";"2277.49999999995";"10.1052631578961";"SIL_90_14.csv";"1994";"FaSy2"
"224.020833333333";"224";"2309.49999999995";"2.07194244604175";"SIL_90_14.csv";"1994";"FaSy2"
"226.916666666667";"226";"2315.49999999995";"1.95683453238017";"SIL_90_14.csv";"1994";"FaSy2"
"231.260416666667";"231";"2323.99999999998";"1.84615384623773";"SIL_90_14.csv";"1994";"FaSy2"
"231.53125";"231";"2324.5";"0.610021786492375";"SIL_90_14.csv";"1994";"FaSy2"
"260.21875";"260";"2342";"0.396257567416228";"SIL_90_14.csv";"1994";"FaSy2"
"279.145833333333";"279";"2349.49999999995";"0.232727272738703";"SIL_90_14.csv";"1994";"FaSy2"
"287.739583333333";"287";"2351.50000000005";"0";"SIL_90_14.csv";"1994";"FaSy2"
"296.354166666667";"296";"2351.50000000005";"0";"SIL_90_14.csv";"1994";"FaSy2"
"302.270833333333";"302";"2351.50000000005";"0";"SIL_90_14.csv";"1994";"FaSy2"
"303.791666666667";"303";"2351.50000000005";"0";"SIL_90_14.csv";"1994";"FaSy2"
"303.9375";"303";"2351.50000000005";"0";"SIL_90_14.csv";"1994";"FaSy2"
"304";"304";"2351.50000000005";"0";"SIL_90_14.csv";"1994";"FaSy2"
"145";"145";"35";"0";"SIL_90_14.csv";"1994";"FaSy3"
"149.604166666667";"149";"35";"0";"SIL_90_14.csv";"1994";"FaSy3"
"149.604166666667";"149";"35.9999999999018";"528.000000004475";"SIL_90_14.csv";"1994";"FaSy3"
"149.625";"149";"47";"231.272727272512";"SIL_90_14.csv";"1994";"FaSy3"
"149.739583333333";"149";"73.4999999999775";"64";"SIL_90_14.csv";"1994";"FaSy3"
"149.802083333333";"149";"77.4999999999775";"49.302217036173";"SIL_90_14.csv";"1994";"FaSy3"
"221.21875";"221";"3598.5";"48.0000000005566";"SIL_90_14.csv";"1994";"FaSy3"
"221.260416666667";"221";"3600.50000000002";"39.6823104693063";"SIL_90_14.csv";"1994";"FaSy3"
"224.145833333333";"224";"3715";"33.3913043478248";"SIL_90_14.csv";"1994";"FaSy3"
"224.385416666667";"224";"3723";"27.428571428575";"SIL_90_14.csv";"1994";"FaSy3"
"224.458333333333";"224";"3725";"19.1441048034934";"SIL_90_14.csv";"1994";"FaSy3"
"231.614583333333";"231";"3862";"18.4109589041091";"SIL_90_14.csv";"1994";"FaSy3"
"232.375";"232";"3876";"16";"SIL_90_14.csv";"1994";"FaSy3"
"232.4375";"232";"3877";"7.02928870292874";"SIL_90_14.csv";"1994";"FaSy3"
"252.354166666667";"252";"4017";"1.99078341013312";"SIL_90_14.csv";"1994";"FaSy3"
"261.395833333333";"261";"4034.99999999995";"0.435146443509713";"SIL_90_14.csv";"1994";"FaSy3"
"291.270833333333";"291";"4047.9999999998";"0";"SIL_90_14.csv";"1994";"FaSy3"
"302.25";"302";"4047.9999999998";"0";"SIL_90_14.csv";"1994";"FaSy3"
"303.791666666667";"303";"4047.9999999998";"0";"SIL_90_14.csv";"1994";"FaSy3"
"304";"304";"4047.9999999998";"0";"SIL_90_14.csv";"1994";"FaSy3"
"145";"145";"53";"0";"SIL_90_14.csv";"1994";"FaSy4"
"153.604166666667";"153";"53";"0";"SIL_90_14.csv";"1994";"FaSy4"
"153.604166666667";"153";"53.9999999999018";"288.000000001272";"SIL_90_14.csv";"1994";"FaSy4"
"153.677083333333";"153";"75";"192";"SIL_90_14.csv";"1994";"FaSy4"
"153.708333333333";"153";"81";"109.714285713626";"SIL_90_14.csv";"1994";"FaSy4"
"153.854166666667";"153";"96.9999999999018";"96.000000009255";"SIL_90_14.csv";"1994";"FaSy4"
"153.864583333333";"153";"98";"14.3985307621671";"SIL_90_14.csv";"1994";"FaSy4"
"187.895833333333";"187";"588";"11.0869565217391";"SIL_90_14.csv";"1994";"FaSy4"
"195.5625";"195";"673";"7.47445255474453";"SIL_90_14.csv";"1994";"FaSy4"
"199.84375";"199";"705";"4.31833910032972";"SIL_90_14.csv";"1994";"FaSy4"
"202.854166666667";"202";"717.999999999951";"2.50746268657841";"SIL_90_14.csv";"1994";"FaSy4"
"205.645833333333";"205";"724.999999999982";"2.27004797806833";"SIL_90_14.csv";"1994";"FaSy4"
"220.84375";"220";"759.5";"1.2490706319542";"SIL_90_14.csv";"1994";"FaSy4"
"223.645833333333";"223";"762.999999999955";"0.923076923097694";"SIL_90_14.csv";"1994";"FaSy4"
"225.8125";"225";"765";"0.750639749788985";"SIL_90_14.csv";"1994";"FaSy4"
"262.447916666667";"262";"792.500000000082";"0";"SIL_90_14.csv";"1994";"FaSy4"
"296.354166666667";"296";"792.500000000082";"0";"SIL_90_14.csv";"1994";"FaSy4"
"302.270833333333";"302";"792.500000000082";"0";"SIL_90_14.csv";"1994";"FaSy4"
"303.666666666667";"303";"792.500000000082";"0";"SIL_90_14.csv";"1994";"FaSy4"
"304";"304";"792.500000000082";"0";"SIL_90_14.csv";"1994";"FaSy4"
"145";"145";"32.5000000000225";"0";"SIL_90_14.csv";"1994";"FaSy5"
"152.375";"152";"32.5000000000225";"0";"SIL_90_14.csv";"1994";"FaSy5"
"152.375";"152";"33";"575.999999985594";"SIL_90_14.csv";"1994";"FaSy5"
"152.395833333333";"152";"44.9999999997053";"99.428571429585";"SIL_90_14.csv";"1994";"FaSy5"
"152.6875";"152";"74";"37.6822429906539";"SIL_90_14.csv";"1994";"FaSy5"
"153.802083333333";"153";"116";"25.4903640256887";"SIL_90_14.csv";"1994";"FaSy5"
"187.854166666667";"187";"983.999999999754";"23.5613577023704";"SIL_90_14.csv";"1994";"FaSy5"
"199.822916666667";"199";"1266";"14.6167741935428";"SIL_90_14.csv";"1994";"FaSy5"
"207.895833333333";"207";"1383.99999999995";"12.608955223887";"SIL_90_14.csv";"1994";"FaSy5"
"214.875";"214";"1472";"9.59999999949272";"SIL_90_14.csv";"1994";"FaSy5"
"214.927083333333";"214";"1472.49999999997";"7.73097345133193";"SIL_90_14.csv";"1994";"FaSy5"
"220.8125";"220";"1518";"3.71955719557994";"SIL_90_14.csv";"1994";"FaSy5"
"223.635416666667";"223";"1528.50000000002";"2.08695652164509";"SIL_90_14.csv";"1994";"FaSy5"
"223.875";"223";"1529";"2.05714285714286";"SIL_90_14.csv";"1994";"FaSy5"
"226.791666666667";"226";"1535";"0.853333333332393";"SIL_90_14.csv";"1994";"FaSy5"
"287.729166666667";"287";"1586.99999999994";"1.02154444902949e-08";"SIL_90_14.csv";"1994";"FaSy5"
"287.739583333333";"287";"1587.00000000005";"0";"SIL_90_14.csv";"1994";"FaSy5"
"293.75";"293";"1587.00000000005";"0";"SIL_90_14.csv";"1994";"FaSy5"
"302.270833333333";"302";"1587.00000000005";"0";"SIL_90_14.csv";"1994";"FaSy5"
"304";"304";"1587.00000000005";"0";"SIL_90_14.csv";"1994";"FaSy5"
"91";"91";"14.0000004800007";"0";"SIL_90_14.csv";"1995";"PcAb1"
"91.1041666666667";"91";"14.0000004800007";"0";"SIL_90_14.csv";"1995";"PcAb1"
"91.1041666666667";"91";"18.9999980800055";"3921.8823637836";"SIL_90_14.csv";"1995";"PcAb1"
"91.28125";"91";"713.5";"3887.99884800151";"SIL_90_14.csv";"1995";"PcAb1"
"91.2916666666667";"91";"753.999988000034";"2736.00076031866";"SIL_90_14.csv";"1995";"PcAb1"
"91.3020833333333";"91";"782.499995919994";"2352.00039167948";"SIL_90_14.csv";"1995";"PcAb1"
"91.3125";"91";"807";"1632.00023039958";"SIL_90_14.csv";"1995";"PcAb1"
"91.3229166666667";"91";"824.000002400003";"1440.0000460802";"SIL_90_14.csv";"1995";"PcAb1"
"91.3333333333333";"91";"839.000002879992";"815.999723520414";"SIL_90_14.csv";"1995";"PcAb1"
"91.34375";"91";"847.5";"815.999723520414";"SIL_90_14.csv";"1995";"PcAb1"
"91.3541666666667";"91";"855.999997120008";"528.000207359597";"SIL_90_14.csv";"1995";"PcAb1"
"91.3645833333333";"91";"861.499999279999";"384.000069119924";"SIL_90_14.csv";"1995";"PcAb1"
"91.3854166666667";"91";"869.500000720001";"263.999965440011";"SIL_90_14.csv";"1995";"PcAb1"
"91.4270833333333";"91";"880.499999279999";"240.000069119989";"SIL_90_14.csv";"1995";"PcAb1"
"91.4375";"91";"883";"95.9999769600554";"SIL_90_14.csv";"1995";"PcAb1"
"91.4791666666667";"91";"886.999999040003";"40.0187114836316";"SIL_90_14.csv";"1995";"PcAb1"
"238.447916666667";"238";"6768.50000239998";"38.0917420623947";"SIL_90_14.csv";"1995";"PcAb1"
"240.71875";"240";"6855";"34.2857142857187";"SIL_90_14.csv";"1995";"PcAb1"
"240.864583333333";"240";"6860";"27.9272727272718";"SIL_90_14.csv";"1995";"PcAb1"
"241.4375";"241";"6876";"23.9998848008745";"SIL_90_14.csv";"1995";"PcAb1"
"241.479166666667";"241";"6876.99999520004";"23.0400092159301";"SIL_90_14.csv";"1995";"PcAb1"
"242";"242";"6889";"16";"SIL_90_14.csv";"1995";"PcAb1"
"242.0625";"242";"6890";"14.4000000000003";"SIL_90_14.csv";"1995";"PcAb1"
"242.479166666667";"242";"6896";"5.18373071528752";"SIL_90_14.csv";"1995";"PcAb1"
"257.333333333333";"257";"6973";"1.37859007832898";"SIL_90_14.csv";"1995";"PcAb1"
"265.3125";"265";"6984";"0";"SIL_90_14.csv";"1995";"PcAb1"
"265.333333333333";"265";"6984";"0";"SIL_90_14.csv";"1995";"PcAb1"
"272.375";"272";"6984";"0";"SIL_90_14.csv";"1995";"PcAb1"
"304";"304";"6984";"0";"SIL_90_14.csv";"1995";"PcAb1"
"91";"91";"13.4999997599996";"0";"SIL_90_14.csv";"1995";"PcAb2"
"91.0833333333333";"91";"13.4999997599996";"0";"SIL_90_14.csv";"1995";"PcAb2"
"91.0833333333333";"91";"16.500003119986";"2789.05260975157";"SIL_90_14.csv";"1995";"PcAb2"
"91.28125";"91";"568.499998799998";"2591.99930880078";"SIL_90_14.csv";"1995";"PcAb2"
"91.2916666666667";"91";"595.499991600019";"2448.00034559958";"SIL_90_14.csv";"1995";"PcAb2"
"91.3125";"91";"646.499998799998";"1872.00029951956";"SIL_90_14.csv";"1995";"PcAb2"
"91.3229166666667";"91";"666.000001920003";"1775.99997696041";"SIL_90_14.csv";"1995";"PcAb2"
"91.3333333333333";"91";"684.50000167999";"1007.99967744046";"SIL_90_14.csv";"1995";"PcAb2"
"91.3541666666667";"91";"705.499994960009";"816.000299519605";"SIL_90_14.csv";"1995";"PcAb2"
"91.3645833333333";"91";"713.999998079997";"672.000092159822";"SIL_90_14.csv";"1995";"PcAb2"
"91.3854166666667";"91";"728";"412.799976960006";"SIL_90_14.csv";"1995";"PcAb2"
"91.4375";"91";"749.499998799998";"71.9999654400899";"SIL_90_14.csv";"1995";"PcAb2"
"91.4791666666667";"91";"752.499997360002";"38.4885132645593";"SIL_90_14.csv";"1995";"PcAb2"
"227.052083333333";"227";"5970.4999988";"38.3999078406883";"SIL_90_14.csv";"1995";"PcAb2"
"227.104166666667";"227";"5972.49999400003";"33.1292396524258";"SIL_90_14.csv";"1995";"PcAb2"
"238.46875";"238";"6348.9999988";"28.8000000000105";"SIL_90_14.csv";"1995";"PcAb2"
"238.520833333333";"238";"6350.4999988";"15.6421725239616";"SIL_90_14.csv";"1995";"PcAb2"
"241.78125";"241";"6401.4999988";"15.4838709677424";"SIL_90_14.csv";"1995";"PcAb2"
"242.427083333333";"242";"6411.4999988";"3.59500693481276";"SIL_90_14.csv";"1995";"PcAb2"
"257.447916666667";"257";"6465.4999988";"2.13037447988904";"SIL_90_14.csv";"1995";"PcAb2"
"264.958333333333";"264";"6481.4999988";"0";"SIL_90_14.csv";"1995";"PcAb2"
"264.96875";"264";"6481.4999988";"0";"SIL_90_14.csv";"1995";"PcAb2"
